Ligand Number	SMILES
38173	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCC3(CCN(C(=O)OC(C)(C)C)CC3)C2)c1
2133	COc1cc(C(=O)/C=C/c2ccc(-c3ccc(C)cc3)s2)ccc1S(C)(=O)=O
27272	N#Cc1ccc(F)c(CS(=O)(=O)NCc2ccc(COc3cccc(F)c3)cc2)c1
8787	CS(=O)(=O)c1ccc(S(=O)(=O)N(Cc2ccc(C#N)cc2)Cc2cccc(F)c2)cc1
27091	COc1cc([C@@H](C)NC(=O)CSCc2ccc(C#N)cc2)ccc1S(C)(=O)=O
35948	C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)COc3cc(F)cc(C#N)c3)cc2)C[C@H](C)O1
4586	COc1cc([C@H](C)N[C@@H]2CN(C(=O)OC(C)(C)C)CC[C@]2(C)O)ccc1S(C)(=O)=O
37703	COc1cc([C@@H](C)NCC#Cc2ccc(OC(F)(F)F)cc2)ccc1S(C)(=O)=O
349	COc1ccc(C(=O)NCc2ccccc2Oc2cccc(F)c2)cc1S(=O)(=O)N1CCCC1
10578	CS(=O)(=O)c1ccc(F)c(NC(=O)c2ccc(OCc3ccccc3C#N)cc2)c1
15649	COc1cc(OC)cc(N2CC[C@H](N[C@@H](C)c3ccc(S(C)(=O)=O)c(OC)c3)C2=O)c1
4576	Cc1[nH]c(-c2ccncc2)nc(=O)c1CCC(=O)N(C)[C@H](C)c1ccc(S(C)(=O)=O)cc1
13807	COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N1C[C@H](c2cccc(F)c2)OCC1(C)C
14539	COc1cc(NC(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)c(C(N)=O)cc1OC
8365	COc1cc([C@@H](C)NC(=O)CNC(=O)c2cc(C)cc(C)c2)ccc1S(C)(=O)=O
37128	Cc1ccnc(OC2CCN(C(=O)c3ccc(S(C)(=O)=O)c(Br)c3)CC2)c1
16304	COc1cc(N)c(C(=O)N2CCC(Oc3ccc(C#N)cc3F)CC2)cc1S(C)(=O)=O
5368	CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Oc3cccc(F)c3)cc2)cc1
2751	Cc1cc(OCc2cccc(C#N)c2)ccc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
4325	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCC(O)(c3c(F)cccc3F)CC2)cc1
3785	N#Cc1ccc(N2CCC[C@@H](NC(=O)NCc3ccccc3Oc3cccc(F)c3)C2=O)cc1
3441	C[C@H](NC(=O)Nc1ccc(Oc2ccccc2)c(C#N)c1)c1ccc(S(C)(=O)=O)cc1
7575	CCCOc1ccc(C2=C(O)C(=O)N(c3ccccc3C#N)[C@H]2c2cccc(F)c2)cc1OC
1610	Cc1cc(F)ccc1N(Cc1ccc(C#N)cc1)C[C@@H](O)c1ccc(S(C)(=O)=O)cc1
9046	CCc1ccc(C(=O)N2CCC(O)(Cc3cccc(F)c3)CC2)cc1S(C)(=O)=O
19338	COc1ccc([C@H](O)C2CCN(C(=O)c3cccc(Oc4ccc(C#N)cc4)c3)CC2)cc1
30939	CS(=O)(=O)c1ccc(CCC(=O)NCc2ccccc2Oc2cccc(F)c2)cc1
12739	COc1cc(OC)cc(N2CC[C@H](N[C@H](C)c3ccc(S(C)(=O)=O)c(OC)c3)C2=O)c1
32856	COc1ccc(C)cc1S(=O)(=O)N(C(=O)c1cccc(F)c1)c1ccc(N(C)C)cc1
19845	COc1ccc(F)cc1S(=O)(=O)N(Cc1cccc(C#N)c1)c1ccc(F)cc1C
35867	COc1cc(C#N)ccc1Oc1ccc(NC(=O)c2cccc(C(=O)N(C)C)c2)cc1
7626	CCCCc1ccc(N(C(=O)c2cccc(F)c2)S(=O)(=O)c2cc(C)ccc2OC)cc1
35738	CNC(=O)CC1(CNC(=O)Nc2ccc(Oc3ccc(C#N)cc3OC)cc2)CCCCC1
27267	Cc1cc(C#N)ccc1Oc1ccc(C(=O)NCc2cc(F)ccc2CS(C)(=O)=O)cc1
33380	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CC[C@H]3[C@H](CCCN3C3CC3)C2)cc1
20130	COc1ccc(COc2cccc(F)c2)cc1NC(=O)c1ccc(S(C)(=O)=O)nc1
13374	CS(=O)(=O)c1ccccc1CCNC(=O)NCc1ccc(Oc2cccc(F)c2)nc1
24287	CO[C@@H](C)c1noc(CN(C)C(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)n1
8960	CCOc1ccc([C@@H](O)C2CCN(c3cc(C(C)=O)ccc3S(C)(=O)=O)CC2)cc1
6044	Cc1cccc(NC(=O)c2ccc(Oc3cccc(F)c3C#N)cc2)c1S(C)(=O)=O
20984	C[C@@H](O)CCN(C)C(=O)C(=O)NCc1ccccc1Oc1cccc(F)c1
31575	CCCC#Cc1ccc([C@@H]2[C@@H](CO)N(S(=O)(=O)c3cccc(F)c3)[C@H]2C#N)cc1
3885	Cc1cc(C#N)ccc1Oc1ccc(C(=O)Nc2ccc(F)c([C@H](C)O)c2)cc1
32106	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(CC(C)(C)O)C[C@H]2C)cc1
31322	N#Cc1cc(NC(=O)N[C@H]2CCN(CC3CC3)C2)ccc1Oc1ccccc1
23007	N#Cc1cccc(OCc2cccc(C(=O)N3CCC(O)(Cc4cccc(F)c4)CC3)c2)c1
6923	COc1cc([C@@H](C)NCc2cccc(OCc3ccccc3C#N)c2)ccc1S(C)(=O)=O
31826	N#Cc1cc(F)cc(OCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)c1
19531	COc1cc([C@@H](C)N[C@@H](CN2CCN(C)CC2)c2ccccc2)ccc1S(C)(=O)=O
10094	COc1ccc(C)cc1NC(=O)CNC(=O)CN1CCN(c2ccc(F)cc2C#N)CC1
29311	COC(=O)NCC(=O)N1CCCC[C@@H]1C1CCN(C(=O)c2ccc(S(C)(=O)=O)c(F)c2)CC1
27319	Cc1cc(OCc2cccc(F)c2)ccc1NC(=O)c1ccc(C)c(S(C)(=O)=O)c1
23380	COc1cccc([C@H](NS(=O)(=O)c2ccc(F)cc2C#N)c2cc(F)ccc2OC)c1
7275	C[C@H](c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)c1cccc(COc2cccc(C#N)c2)c1
9764	CCS(=O)(=O)NCc1ccc(C(=O)N[C@@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)cc1
7557	C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)COc3cc(F)cc(C#N)c3)cc2)C[C@@H](C)O1
30169	N#Cc1ccc(N2CCC[C@H](NC(=O)NCc3ccccc3Oc3cccc(F)c3)C2=O)cc1
19401	COc1cc(NC(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)c(F)cc1C#N
9061	CS(=O)(=O)c1ccc(OCCN(Cc2ccc(C#N)cc2)Cc2cccc(F)c2)cc1
15283	COc1cc([C@@H](C)N[C@@H](C)c2ccc(OC(C)C)cc2)ccc1S(C)(=O)=O
10826	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CC[C@@H]3[C@@H](CCC(=O)N3C3CC3)C2)cc1
12068	Cc1cc(Oc2ncccc2C#N)ccc1NC(=O)c1ccc(F)c(S(C)(=O)=O)c1
20588	COc1cc([C@@H](C)NC(=O)N2CCC([C@@H](O)c3ccccc3)CC2)ccc1S(C)(=O)=O
36260	COc1cc(C#N)ccc1OCCCC(=O)Nc1cccc(COc2cccc(F)c2)c1
19768	COc1ccc(C)cc1S(=O)(=O)N(C(=O)c1cccc(F)c1)c1ccc(CC(=O)O)cc1
34077	CC(C)(C)C(=O)N1CCN(C(=O)C(=O)NCc2ccccc2Oc2cccc(F)c2)CC1
28983	COc1ccc([C@@H](C)NC(=O)Nc2ccc(Oc3ccc(C#N)cc3OC)cc2)cc1F
36189	COc1cc(C(N)=O)ccc1NC(=O)c1ccc(Oc2ccc(C#N)cc2C)cc1
14813	COc1cc([C@H](C)NC(=O)N[C@@H]2C[C@H]2c2cc(F)c(F)c(F)c2)ccc1S(C)(=O)=O
25615	COc1cc([C@H](C)NC2CCN([C@H]3CCC[C@@H](C)C3)CC2)ccc1S(C)(=O)=O
3107	C[C@H](C[C@H](O)c1ccccc1)N[C@@H](c1cccc(S(C)(=O)=O)c1)c1ccc(F)cc1F
38833	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCN(Cc3ccc(C(C)C)cc3)CC2)c1
31198	CCO[C@H](C)c1noc(CN(C)C(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)n1
22206	COc1cc([C@H](C)N[C@H]2CCCN(c3ccc(C#N)cc3F)C2)ccc1S(C)(=O)=O
18413	COc1cc([C@H](C)NC(=O)CCOc2ccc(C(N)=O)cc2)ccc1S(C)(=O)=O
5540	CC(C)(C)C(=O)N1CCN(Cc2ccc(Oc3cccc(F)c3)cc2)CC1
15884	CC(=O)c1ccc(Oc2ccc(C(=O)Nc3ccc(F)cc3C#N)cc2)cc1
35088	COc1cc([C@@H](C)N[C@H](c2ccc(C(C)C)cc2)C(C)C)ccc1S(C)(=O)=O
16913	COc1cc([C@H](C)NC(=O)c2cccc(Oc3ccc(C#N)cc3)c2)ccc1S(C)(=O)=O
3379	COc1ccc(OC)c(S(=O)(=O)N(C(=O)c2cccc(C#N)c2)c2cccc(C)c2)c1
36552	COc1cc(C#N)ccc1S(=O)(=O)NC[C@@H](O)c1cccc(OCc2ccccc2)c1
22118	COc1ccc(CC(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)c2ccc(S(C)(=O)=O)c(F)c2)c(C#N)c1
27479	COc1cc([C@@H](C)NC(=O)C#Cc2ccc(C(F)(F)F)cc2)ccc1S(C)(=O)=O
25175	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(C[C@H](C)O)C[C@@H]2C)cc1
13473	COc1cc([C@@H](C)Nc2cccc(COc3ccccc3)c2C)ccc1S(C)(=O)=O
20401	COc1cc([C@@H](C)NC(=O)Cn2nnc(-c3ccc(C)cc3)n2)ccc1S(C)(=O)=O
37843	Cc1ccc(C)c(S(=O)(=O)NCC(=O)NCc2ccc(Oc3ccc(F)cc3)c(C)c2)c1
4698	CC(C)(C)Oc1ccc(NC(=O)c2ccc(S(C)(=O)=O)c(Br)c2)cc1C#N
3623	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3C)cc1
28726	COc1ccc(NC(=O)c2ccc(Oc3ccc(C#N)cn3)cc2)cc1S(C)(=O)=O
30320	Cc1ccc(NC(=O)c2cccc(COc3ccccc3C#N)c2)c(S(C)(=O)=O)c1
24315	COc1cc(C(=O)/C=C\c2ccc(N3CCOCC3)cc2)ccc1S(C)(=O)=O
31802	CCCN(CC(=O)Nc1ccccc1C)C(=O)c1cc(S(C)(=O)=O)c(OC)cc1N
14542	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N[C@H]2CN(c3ccc(F)cc3)C2=O)cc1
34514	COc1ccc(C(=O)N2CCCC[C@@H]2[C@@H]2C[C@@H](C)CC[C@H]2O)cc1S(C)(=O)=O
6784	COc1cc(C(=O)/C=C/c2ccc(-c3ccccc3)cc2)ccc1S(C)(=O)=O
17163	N#Cc1cc(NC(=O)C(=O)N2CC[C@](O)(c3ccc(F)cc3)C2)ccc1Oc1ccccc1
7463	COc1cc(C#N)ccc1Oc1ccc(NC(=O)N[C@@H]2CCCC[C@H]2O)cc1
14301	N#Cc1cc(NC(=O)Nc2cc(F)ccc2Oc2ccccc2)ccc1N1CCC(O)CC1
35140	CS(=O)(=O)c1cccc(-c2nnc(-c3ccc(Oc4cccc(F)c4C#N)cc3)o2)c1
22488	COc1ccc([C@H](CNS(=O)(=O)c2cccc(C)c2C#N)N2CCOCC2)cc1OC
22844	COc1ccc(C(=O)Nc2ccc(Oc3ccc(C#N)cc3)cc2C)cc1S(C)(=O)=O
31297	CS(=O)(=O)Cc1ccc(F)cc1CNC(=O)Nc1ccc(Oc2ccccc2)c(C#N)c1
33862	CS(=O)(=O)c1ccc(C(=O)N2CCC(OC3CCN(C(=O)CNC(N)=O)CC3)CC2)cc1F
25867	CS(=O)(=O)c1ccc(C(=O)N2CCC(OC3CCN(C(=O)CNC(=N)N)CC3)CC2)cc1F
28584	CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(OCc3ccc(F)cc3)cc2)cc1F
8307	COc1cc([C@@H](C)NC(=O)N2CCC(=Cc3cccc(F)c3)CC2)ccc1S(C)(=O)=O
36243	COc1ccc(N(C(=O)c2ccc(C)cc2)S(=O)(=O)c2cc(C)ccc2OC)cc1OC
25580	CC(C)NS(=O)(=O)Cc1ccc(CNC(=O)NCc2ccccc2Oc2cccc(F)c2)cc1
17595	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CC[C@@H]3[C@H](CCCN3C3CC3)C2)cc1
1452	CN([C@H](c1ccccc1)c1ccc(F)cc1)S(=O)(=O)c1ccc(S(C)(=O)=O)c(F)c1
23696	N#Cc1c(F)cccc1Oc1ccc(C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)cc1
14136	CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(OCc3ccc(F)cc3)cc2)cc1F
22767	COc1cc(C#N)ccc1OCCCC(=O)Nc1ccccc1NC(=O)c1ccccc1
24028	CCOc1ccc(C(=O)NCC(=O)N[C@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)cc1
35757	CS(=O)(=O)c1ccc(C(=O)Oc2ccc(Oc3ccc(C#N)cc3)cc2)cc1[N+](=O)[O-]
26928	CS(=O)(=O)c1cc(C(=O)Nc2ccc(N3CCC(O)CC3)c(C#N)c2)ccc1F
26991	Cc1cc(Oc2ccc(C#N)cc2)ccc1NC(=O)C(=O)N[C@H](C)[C@@H](O)c1cccc(F)c1
17409	COc1cc([C@H](C)N[C@H]2CCCN([C@H](C)c3ccc(F)cc3)C2=O)ccc1S(C)(=O)=O
517	C[C@@H](c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)NCc1ccccc1Oc1cccc(F)c1
30014	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(CC(C)(C)O)CC2)cc1
27164	Cc1ccc(C(=O)N2C[C@H](C)C[C@H](C)C2)cc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
4165	CS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)COc3ccc(F)cc3)CC2)cc1[N+](=O)[O-]
10322	COc1cc([C@H](C)N[C@@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)ccc1OC(C)C
20193	COc1cc(/C=C\C(=O)c2ccc(S(C)(=O)=O)c(OC)c2)ccc1OCc1ccc([N+](=O)[O-])cc1
8036	COCCOCc1ccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(OC)c2)cc1
38176	Cc1cccc([C@@H](NCCOc2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)c1
24168	CCO[C@@H]1C[C@H](O)C12CCN(C(=O)c1ccc(Oc3ccc(C#N)cc3C)cc1)CC2
6399	C[C@@H](C(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)c(C#N)c1)S(C)(=O)=O
18171	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCC([C@H](O)c3ccccc3C)CC2)cc1
27259	COc1cc(C#N)ccc1Oc1ccc(NC(=O)N[C@H]2CCC[C@@H]2O)cc1
14226	COC(=O)c1cc(F)cc(NC(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)c1F
7834	COc1cc([C@H](C)N[C@@H]2CCCN(Cc3ccc(F)cc3F)C2=O)ccc1S(C)(=O)=O
14638	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(Cc3cccc(F)c3)C(=O)C2)cc1
21247	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(Cc3ccc(C(N)=O)cc3)CC2)cc1
4420	CCN(CC)c1ccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(OC)c2)cc1F
34072	Cc1cc(CNC(=O)NCc2ccccc2S(C)(=O)=O)ccc1Oc1ccc(F)cc1
6716	COc1ccc(NC(=O)c2ccc(Oc3cccc(F)c3C#N)cc2)c(S(C)(=O)=O)c1
21437	COc1cc(C#N)ccc1OCC(=O)Nc1ccc(OCc2cccc(F)c2)cc1C
29088	COc1cc([C@@H](C)NC(=O)N2CCN(Cc3ccc(C#N)cc3)CC2)ccc1S(C)(=O)=O
10816	Cc1cc(C#N)ccc1Oc1ccc(C(=O)Nc2ccc(C(=O)N(C)C)cc2F)cc1
36678	COc1cc(F)c(NC(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)cc1OC
19133	COc1cc(C(=O)/C=C/c2c(C)nn(-c3ccccc3)c2C)ccc1S(C)(=O)=O
5253	COc1ccc([C@H]2CN(C(=O)c3ccc(Oc4ccc(C#N)cc4C)cc3)CCN2)cc1
25595	COc1cc(C#N)ccc1S(=O)(=O)N[C@H](c1cccc(F)c1)c1ccccn1
11261	Cc1cc(C#N)ccc1Oc1ccc(C(=O)NC[C@]2(O)CCCC2(C)C)cc1
7946	CS(=O)(=O)c1cc(OC(=O)c2ccc(Oc3cccc(F)c3C#N)cc2)ccc1F
4865	COC(=O)C[C@H](C)N1CCN(C(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)CC1
37462	COc1ccc(C(=O)N2CCC[C@H]2C[C@H](O)c2ccc(F)cc2)cc1S(C)(=O)=O
39722	COc1cc([C@H](C)N[C@H](c2ccc(C(C)C)cc2)C(C)C)ccc1S(C)(=O)=O
16190	Cc1[nH]c(-c2ccncc2)nc(=O)c1CCC(=O)N(C)[C@@H](C)c1ccc(S(C)(=O)=O)cc1
40075	CCOc1ccc([C@H](O)C2CCN(S(=O)(=O)c3ccc(C#N)c(C)c3)CC2)cc1
13086	COc1cc([C@@H](C)N[C@H](C)C(=O)N(CCC#N)c2ccc(C)cc2)ccc1S(C)(=O)=O
6131	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN([C@H]3CS(=O)(=O)C[C@H]3O)CC2)cc1
32006	CS(=O)(=O)c1ccc(NC(=O)CNc2ccc(Oc3ccccc3)c(C#N)c2)cc1
7485	COc1cc(C)ccc1Oc1ccc(F)cc1NC(=O)c1ccc2c(c1)S(=O)(=O)N(C1CC1)C2=O
32385	Cc1cc(F)ccc1N(Cc1ccc(C#N)cc1)C(=O)CCOc1ccc(S(C)(=O)=O)cc1
4015	COc1cc([C@H](C)NC(=O)c2cccc(COc3cccc(F)c3)c2)ccc1S(C)(=O)=O
10699	COc1ccc([C@H](O)C2CCN(C(=O)c3cc(S(C)(=O)=O)c(OC)cc3N)CC2)cc1
32051	CS(=O)(=O)c1ccc([C@@H](O)CN2CCC(Oc3cccc(F)c3)CC2)cc1
8390	CN(C)CCN(Cc1ccc(C#N)cc1)C(=O)NCc1ccccc1Oc1cccc(F)c1
9341	COc1cc(F)ccc1S(=O)(=O)NCc1ccccc1Oc1ccc(C)cc1
29865	COc1ccc([C@@H](O)C2CCN(S(=O)(=O)c3sc4ccc(C#N)cc4c3C)CC2)cc1
21527	COc1cc(C#N)cc(C(=O)N2CCCC[C@H]2C2CCN(C(=O)c3ccc4occc4c3)CC2)c1
22234	COc1ccc(NC(=O)c2cccc(COc3cccc(F)c3)c2)c(S(C)(=O)=O)c1
4224	Cc1cc(NC(=O)c2ccc(Oc3ccc(F)cc3F)cc2)ccc1S(C)(=O)=O
1591	CS(=O)(=O)c1cncc(C(=O)N2CCO[C@@]3(CCN(C(=O)c4ccccc4C(N)=O)C3)C2)c1
20792	C[C@@H](NC(=O)CN(C)S(=O)(=O)c1ccc(C#N)cc1)c1ccc(Oc2ccccc2)c(F)c1
31567	COc1cc(C(=O)/C=C/c2c(C)nn(-c3ccc(F)cc3)c2C)ccc1S(C)(=O)=O
25694	Cc1ccc(F)cc1C(=O)N1CC[C@H]2[C@@H]1CCN2C(=O)c1ccc(S(C)(=O)=O)c(F)c1
30477	COc1ccc(S(C)(=O)=O)cc1COC(=O)c1ccc(Oc2ccc(C#N)cc2C)cc1
16373	COc1cc(C(=O)/C=C/c2ccc(-c3ccc(C)cc3)o2)ccc1S(C)(=O)=O
7947	COc1cc(C#N)ccc1Oc1ccc(NC(=O)NC2(C)CCCC2)cc1
33228	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(c3ccc(C(N)=O)cn3)CC2)cc1
24387	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCC(N3CCS(=O)(=O)CC3)CC2)cc1
20801	CS(=O)(=O)c1ccc(C(=O)N2CCC(Oc3cccc(F)c3)CC2)cc1Br
29928	Cc1cc(NC(=O)c2ccc3c(c2)S(=O)(=O)N(C2CC2)C3=O)c(C#N)cc1N(C)C
4223	CS(=O)(=O)c1ccc(Oc2cccc(C(=O)N3CCc4ccccc4C3)c2)c(S(C)(=O)=O)c1
849	Cc1cc(NC(=O)c2ccc3c(c2)S(=O)(=O)N(C(C)C)C3=O)c(C#N)cc1N(C)C
34032	COc1cc(C#N)ccc1Oc1ccc(NC(=O)CNC(=O)NCc2ccc(F)cc2)cc1
28461	CS(=O)(=O)c1ccc(C(=O)N2CCCC[C@H]2C2CCN(C(=O)CCc3ccc[nH]3)CC2)cc1F
37568	COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)N[C@@H]1C[C@@H]1c1cccc(F)c1
16229	COc1ccc(C(=O)C2=C(O)C(=O)N(c3cccc(F)c3)[C@@H]2c2cccc(Oc3ccccc3)c2)cc1OC
15055	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CC[C@H]3[C@@H](CCC(=O)N3C3CC3)C2)cc1
29720	COc1cc([C@@H](C)N[C@@H](C)C(=O)N(CCC#N)c2cc(C)cc(C)c2)ccc1S(C)(=O)=O
7043	CS(=O)(=O)c1ccc(C(=O)N2CCC(OCc3ccc(F)cc3)CC2)cc1[N+](=O)[O-]
37284	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCN(S(=O)(=O)C3CC3)CC2)cc1
19169	Cc1ccc(CNS(=O)(=O)Cc2ccc(F)cc2C#N)c(OCCC(C)C)c1
16654	CS(=O)(=O)c1cccc(Oc2ccc(NC(=O)N[C@H]3C[C@H]3c3cccc(F)c3)cc2)c1
34969	Cc1ccc(Oc2ccccc2NC(=O)CN2CCN(c3ccc(F)cc3C#N)CC2)cc1
32478	N#Cc1ccc(Oc2ccc(NC(=O)N3CCC([C@H](O)c4ccc(F)cc4)CC3)cc2)cc1
23291	CCc1noc(C)c1C(=O)N1CCO[C@]2(CCN(C(=O)c3ccc(S(C)(=O)=O)c(F)c3)C2)C1
15774	CCS(=O)(=O)NCc1ccc(C(=O)NCc2ccccc2Oc2cccc(F)c2)cc1
21895	Cc1cc(CNC(=O)c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)ccc1Oc1ccc(F)cc1
21282	COc1ccc(C(=O)NNC(=O)CN2CCN(c3ccc(F)cc3C#N)CC2)cc1OC
23767	COc1cc(C)c(NC(=O)c2ccc(Oc3cccc(F)c3C#N)cc2)cc1OC
30351	COCc1ccc(NC(=O)Nc2ccc(Oc3ccc(C#N)cc3OC)cc2)cc1
33636	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N[C@@H]2CCC[C@H](S(C)(=O)=O)C2)cc1
31303	COc1cc(C(=O)/C=C/c2ccc(Oc3cccc(F)c3)cc2)ccc1S(C)(=O)=O
34477	COc1cc(C#N)ccc1Oc1ccc(NC(=O)N[C@@H]2CS[C@H](C)C2)cc1
35389	C/C(=C\C(=O)N1CCC(O)(Cc2ccc(OC(F)(F)F)cc2)CC1)c1cccc(F)c1
32182	Cc1cc(C#N)ccc1Oc1ccc(C(=O)Nc2ccccc2C(=O)N2CCC[C@H](O)C2)cc1
18073	COc1cc(C#N)cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)[C@H]2C[C@H]2c2ccc(F)cc2)c1
27495	CS(=O)(=O)c1ccc([C@@H](O)CN2CCC(O)(Cc3cccc(F)c3)CC2)cc1
33225	N#Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc(Oc4cccc(F)c4)cc3)CC2)cc1
23699	COc1cc([C@H](C)NCC(=O)N2CCN([C@H](C#N)C(C)C)CC2)ccc1S(C)(=O)=O
36890	Cc1cc(C(=O)N2CCSCC2)ccc1NC(=O)c1ccc(F)c(S(C)(=O)=O)c1
11608	CC[C@@H]1CN(C(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)C[C@H](CC)O1
3409	CS(=O)(=O)c1ccc(C(=O)N2CC[C@H]3[C@@H]2CCN3C(=O)[C@@H]2C[C@@H]2C2CC2)cc1F
11209	CCS(=O)(=O)NCc1ccc(C(=O)Nc2cc(OC)c(OC)cc2C(N)=O)cc1
6002	C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2O[C@H]1CN(C)Cc1cccc(F)c1
14216	C[C@@H](N[C@H](C)c1ccc(S(C)(=O)=O)c(F)c1)c1ccc(OCc2ccc(F)cc2)cc1
33426	C[C@@H](NC1CCN(c2ccc(C#N)cn2)CC1)c1ccc(Oc2ccccc2)c(F)c1
35015	CCc1ccc([C@H]2CN(C(=O)c3ccc(OC)c(S(C)(=O)=O)c3)CCN2)cc1
18903	COc1cc(Cc2noc(-c3ccn(-c4ccc(F)cc4C)n3)n2)ccc1S(C)(=O)=O
4631	COc1ccc(C[C@H](NS(=O)(=O)c2ccc(F)cc2OC)c2ccccc2)cc1OC
5917	Cc1ccc(CNC(=O)N2CCN(c3ccc(F)cc3C#N)CC2)c(Oc2ccccc2)c1
40352	CS(=O)(=O)c1ccc(C(=O)N2CC[C@@]3(CN(C(=O)c4ccc(C#N)cc4)CCO3)C2)cc1F
31495	COc1ccc(C(=O)NCc2ccccc2Oc2cccc(F)c2)cc1S(=O)(=O)NC(C)C
34208	COc1cc(C#N)ccc1Oc1ccc(NC(=O)c2ccc(OC)c(S(C)(=O)=O)c2)cc1
37409	CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Oc3cc(F)cc(F)c3)cc2)cc1F
21370	Cc1ccc(COc2ccc(/C=C/C(=O)c3ccc(S(C)(=O)=O)c(F)c3)cc2)cc1
9679	N#Cc1cccc(CN2CCC(NC(=O)NCc3ccccc3Oc3cccc(F)c3)CC2)c1
29645	COc1ccc(C(=O)NCC(=O)Nc2cc(F)ccc2Oc2ccccc2)cc1OC
20004	CS(=O)(=O)c1ccc(OCCCC(=O)NCc2ccccc2Oc2cccc(F)c2)cc1
19486	CCN(CC)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)c(NC(=O)c2cccc(C#N)c2)c1
16756	COc1cc(C#N)ccc1Oc1ccc(NC(=O)NC[C@@H](C[C@H](C)O)c2ccccc2)cc1
30356	CCCOc1ccc([C@H](C)N[C@@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)cc1OC
35862	CCCC#Cc1ccc([C@H]2[C@@H](CO)N(S(=O)(=O)c3cccc(F)c3)[C@H]2C#N)cc1
29639	COc1cc([C@H](C)NCc2ccc(Oc3ccc(F)cc3)cc2)ccc1S(C)(=O)=O
26700	N#Cc1ccccc1N1CCN(C(=O)c2ccc(Oc3ccc(F)cc3F)cc2)CC1
27755	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCC[C@@]3(CCCCO3)[C@@H]2C#N)cc1
3167	Cc1c(COc2ccccc2)cccc1NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1
